"element","fixture","opponent_team","total_points","was_home","kickoff_time","team_h_score","team_a_score","round","modified","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","clearances_blocks_interceptions","recoveries","tackles","defensive_contribution","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","value","transfers_balance","selected","transfers_in","transfers_out","id","first_name","second_name","web_name","team","element_type","photo","team_name","short_team_name","strength","total_xg_conceded","opp_team_name","opp_short_team_name","opp_strength","team_strength","opp_team_strength","team_strength_att","opp_team_strength_att","team_strength_def","opp_team_strength_def","Position","Goals","Opp_Goals","name_club","full_name","cs_mean","recent_starts","points_mean","bps_mean","xg_mean","xa_mean","xgi_mean","xg_against","goals_mean","oppgoals_mean","threat_mean","creativity_mean","influence_mean","ict_mean","team_xg","team_xg_mean"
3,41,13,0,TRUE,"2025-09-21T15:30:00Z",1,1,5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-3824,47871,0,3824,3,"Karl","Hein","Hein",1,1,"463748.jpg","Arsenal","ARS",5,"0.89","Man City","MCI",4,1300,1305,1340,1230,1260,1380,"GK",1,1,"Hein (ARS)","Karl Hein",0,0,0,0,0,0,0,0,2.25,0.25,0,0,0,0,0.95,1.59
3,58,15,0,FALSE,"2025-09-28T15:30:00Z",1,2,6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-3374,44510,0,3374,3,"Karl","Hein","Hein",1,1,"463748.jpg","Arsenal","ARS",5,"0.61","Newcastle","NEW",3,1375,1160,1400,1170,1350,1150,"GK",2,1,"Hein (ARS)","Karl Hein",0,0,0,0,0,0,0,0,2,0.4,0,0,0,0,2.04,1.54
3,61,19,0,TRUE,"2025-10-04T14:00:00Z",2,0,7,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-2897,41629,0,2897,3,"Karl","Hein","Hein",1,1,"463748.jpg","Arsenal","ARS",5,"0.49","West Ham","WHU",3,1300,1075,1340,1050,1260,1100,"GK",2,0,"Hein (ARS)","Karl Hein",0,0,0,0,0,0,0,0,2.2,0.6,0,0,0,0,2.91,1.638
3,74,10,0,FALSE,"2025-10-18T16:30:00Z",0,1,8,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-2704,39034,0,2704,3,"Karl","Hein","Hein",1,1,"463748.jpg","Arsenal","ARS",5,"0.44","Fulham","FUL",3,1375,1090,1400,1080,1350,1100,"GK",1,0,"Hein (ARS)","Karl Hein",0,0,0,0,0,0,0,0,1.6,0.6,0,0,0,0,1.91,1.646
3,81,8,0,TRUE,"2025-10-26T14:00:00Z",1,0,9,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1749,37371,0,1749,3,"Karl","Hein","Hein",1,1,"463748.jpg","Arsenal","ARS",5,"0.47","Crystal Palace","CRY",3,1300,1205,1340,1150,1260,1260,"GK",1,0,"Hein (ARS)","Karl Hein",0,0,0,0,0,0,0,0,1.8,0.4,0,0,0,0,1.15,1.93
3,92,3,0,FALSE,"2025-11-01T15:00:00Z",0,2,10,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1888,35449,0,1888,3,"Karl","Hein","Hein",1,1,"463748.jpg","Arsenal","ARS",5,"0.42","Burnley","BUR",3,1375,1055,1400,1010,1350,1100,"GK",2,0,"Hein (ARS)","Karl Hein",0,0,0,0,0,0,0,0,1.4,0.4,0,0,0,0,2.42,1.792
3,108,17,0,FALSE,"2025-11-08T17:30:00Z",2,2,11,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1526,33938,0,1526,3,"Karl","Hein","Hein",1,1,"463748.jpg","Arsenal","ARS",5,"0.44","Sunderland","SUN",3,1375,1100,1400,1100,1350,1100,"GK",2,2,"Hein (ARS)","Karl Hein",0,0,0,0,0,0,0,0,1.6,0.2,0,0,0,0,2.01,2.086
3,111,18,0,TRUE,"2025-11-23T16:30:00Z",4,1,12,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-923,33051,0,923,3,"Karl","Hein","Hein",1,1,"463748.jpg","Arsenal","ARS",5,"0.07","Spurs","TOT",3,1300,1175,1340,1150,1260,1200,"GK",4,1,"Hein (ARS)","Karl Hein",0,0,0,0,0,0,0,0,1.6,0.4,0,0,0,0,1.93,2.08
3,123,7,0,FALSE,"2025-11-30T16:30:00Z",1,1,13,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-773,32283,0,773,3,"Karl","Hein","Hein",1,1,"463748.jpg","Arsenal","ARS",5,"0.79","Chelsea","CHE",3,1375,1180,1400,1140,1350,1220,"GK",1,1,"Hein (ARS)","Karl Hein",0,0,0,0,0,0,0,0,2,0.6,0,0,0,0,1.25,1.884
3,131,5,0,TRUE,"2025-12-03T19:30:00Z",2,0,14,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-517,31803,0,517,3,"Karl","Hein","Hein",1,1,"463748.jpg","Arsenal","ARS",5,"0.35","Brentford","BRE",3,1300,1175,1340,1110,1260,1240,"GK",2,0,"Hein (ARS)","Karl Hein",0,0,0,0,0,0,0,0,2,0.8,0,0,0,0,1.8,1.752
3,141,2,0,FALSE,"2025-12-06T12:30:00Z",2,1,15,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-609,31205,0,609,3,"Karl","Hein","Hein",1,1,"463748.jpg","Arsenal","ARS",5,"2.16","Aston Villa","AVL",3,1375,1145,1400,1150,1350,1140,"GK",1,2,"Hein (ARS)","Karl Hein",0,0,0,0,0,0,0,0,2.2,0.8,0,0,0,0,1.92,1.882
3,151,20,0,TRUE,"2025-12-13T20:00:00Z",2,1,16,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1348,29841,0,1348,3,"Karl","Hein","Hein",1,1,"463748.jpg","Arsenal","ARS",5,"0.38","Wolves","WOL",3,1300,1085,1340,1050,1260,1120,"GK",2,1,"Hein (ARS)","Karl Hein",0,0,0,0,0,0,0,0,2,1.2,0,0,0,0,1.11,1.782
3,164,9,0,FALSE,"2025-12-20T20:00:00Z",0,1,17,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-588,29272,0,588,3,"Karl","Hein","Hein",1,1,"463748.jpg","Arsenal","ARS",5,"0.20","Everton","EVE",3,1375,1100,1400,1110,1350,1090,"GK",1,0,"Hein (ARS)","Karl Hein",0,0,0,0,0,0,0,0,2,1,0,0,0,0,2.13,1.602
3,171,6,0,TRUE,"2025-12-27T15:00:00Z",2,1,18,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-567,28681,0,567,3,"Karl","Hein","Hein",1,1,"463748.jpg","Arsenal","ARS",5,"0.85","Brighton","BHA",3,1300,1160,1340,1110,1260,1210,"GK",2,1,"Hein (ARS)","Karl Hein",0,0,0,0,0,0,0,0,1.4,0.8,0,0,0,0,3.26,1.642
3,181,2,0,TRUE,"2025-12-30T20:15:00Z",4,1,19,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-345,28379,0,345,3,"Karl","Hein","Hein",1,1,"463748.jpg","Arsenal","ARS",5,"2.67","Aston Villa","AVL",3,1300,1185,1340,1170,1260,1200,"GK",4,1,"Hein (ARS)","Karl Hein",0,0,0,0,0,0,0,0,1.6,0.8,0,0,0,0,3.04,2.044
3,192,4,0,FALSE,"2026-01-03T17:30:00Z",2,3,20,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-200,28210,0,200,3,"Karl","Hein","Hein",1,1,"463748.jpg","Arsenal","ARS",5,"1.43","Bournemouth","BOU",3,1375,1150,1400,1100,1350,1200,"GK",3,2,"Hein (ARS)","Karl Hein",0,0,0,0,0,0,0,0,2,1,0,0,0,0,1.13,2.292
3,201,12,0,TRUE,"2026-01-08T20:00:00Z",0,0,21,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-262,27956,0,262,3,"Karl","Hein","Hein",1,1,"463748.jpg","Arsenal","ARS",5,"0.36","Liverpool","LIV",4,1300,1265,1340,1210,1260,1320,"GK",0,0,"Hein (ARS)","Karl Hein",0,0,0,0,0,0,0,0,2.4,1,0,0,0,0,0.58,2.134
3,217,16,0,FALSE,"2026-01-17T17:30:00Z",0,0,22,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-400,27549,0,400,3,"Karl","Hein","Hein",1,1,"463748.jpg","Arsenal","ARS",5,"0.34","Nott'm Forest","NFO",3,1375,1100,1400,1100,1350,1100,"GK",0,0,"Hein (ARS)","Karl Hein",0,0,0,0,0,0,0,0,2,0.8,0,0,0,0,2.1,2.028
3,221,14,0,TRUE,"2026-01-25T16:30:00Z",2,3,23,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-194,27373,0,194,3,"Karl","Hein","Hein",1,1,"463748.jpg","Arsenal","ARS",5,"0.71","Man Utd","MUN",3,1300,1205,1340,1150,1260,1260,"GK",2,3,"Hein (ARS)","Karl Hein",0,0,0,0,0,0,0,0,1.8,0.8,0,0,0,0,1.2,2.022
4,9,14,0,FALSE,"2025-08-17T15:30:00Z",0,1,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,13373,0,0,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"1.52","Man Utd","MUN",3,1375,1135,1400,1100,1350,1170,"GK",1,0,"Setford (ARS)","Tommy Setford",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,1.61
4,11,11,0,TRUE,"2025-08-23T16:30:00Z",5,0,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-533,16324,982,1515,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"0.17","Leeds","LEE",3,1300,1145,1340,1100,1260,1190,"GK",5,0,"Setford (ARS)","Tommy Setford",0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.87,1.312
4,25,12,0,FALSE,"2025-08-31T15:30:00Z",1,0,3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,249,20855,2209,1960,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"0.52","Liverpool","LIV",4,1375,1230,1400,1170,1350,1290,"GK",0,1,"Setford (ARS)","Tommy Setford",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.49,1.66
4,31,16,0,TRUE,"2025-09-13T11:30:00Z",3,0,4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1786,24801,3875,2089,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"0.20","Nott'm Forest","NFO",3,1300,1130,1340,1110,1260,1150,"GK",3,0,"Setford (ARS)","Tommy Setford",0,0,0,0,0,0,0,0,2,0.333333333333333,0,0,0,0,1.84,1.642
4,41,13,0,TRUE,"2025-09-21T15:30:00Z",1,1,5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1405,27540,3043,1638,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"0.89","Man City","MCI",4,1300,1305,1340,1230,1260,1380,"GK",1,1,"Setford (ARS)","Tommy Setford",0,0,0,0,0,0,0,0,2.25,0.25,0,0,0,0,0.95,1.59
4,58,15,0,FALSE,"2025-09-28T15:30:00Z",1,2,6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,576,28376,2428,1852,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"0.61","Newcastle","NEW",3,1375,1160,1400,1170,1350,1150,"GK",2,1,"Setford (ARS)","Tommy Setford",0,0,0,0,0,0,0,0,2,0.4,0,0,0,0,2.04,1.54
4,61,19,0,TRUE,"2025-10-04T14:00:00Z",2,0,7,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1019,26881,820,1839,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"0.49","West Ham","WHU",3,1300,1075,1340,1050,1260,1100,"GK",2,0,"Setford (ARS)","Tommy Setford",0,0,0,0,0,0,0,0,2.2,0.6,0,0,0,0,2.91,1.638
4,74,10,0,FALSE,"2025-10-18T16:30:00Z",0,1,8,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-883,26701,915,1798,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"0.44","Fulham","FUL",3,1375,1090,1400,1080,1350,1100,"GK",1,0,"Setford (ARS)","Tommy Setford",0,0,0,0,0,0,0,0,1.6,0.6,0,0,0,0,1.91,1.646
4,81,8,0,TRUE,"2025-10-26T14:00:00Z",1,0,9,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-688,26279,578,1266,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"0.47","Crystal Palace","CRY",3,1300,1205,1340,1150,1260,1260,"GK",1,0,"Setford (ARS)","Tommy Setford",0,0,0,0,0,0,0,0,1.8,0.4,0,0,0,0,1.15,1.93
4,92,3,0,FALSE,"2025-11-01T15:00:00Z",0,2,10,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-948,25474,404,1352,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"0.42","Burnley","BUR",3,1375,1055,1400,1010,1350,1100,"GK",2,0,"Setford (ARS)","Tommy Setford",0,0,0,0,0,0,0,0,1.4,0.4,0,0,0,0,2.42,1.792
4,108,17,0,FALSE,"2025-11-08T17:30:00Z",2,2,11,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-962,24778,316,1278,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"0.44","Sunderland","SUN",3,1375,1100,1400,1100,1350,1100,"GK",2,2,"Setford (ARS)","Tommy Setford",0,0,0,0,0,0,0,0,1.6,0.2,0,0,0,0,2.01,2.086
4,111,18,0,TRUE,"2025-11-23T16:30:00Z",4,1,12,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-370,25070,414,784,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"0.07","Spurs","TOT",3,1300,1175,1340,1150,1260,1200,"GK",4,1,"Setford (ARS)","Tommy Setford",0,0,0,0,0,0,0,0,1.6,0.4,0,0,0,0,1.93,2.08
4,123,7,0,FALSE,"2025-11-30T16:30:00Z",1,1,13,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-369,25190,280,649,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"0.79","Chelsea","CHE",3,1375,1180,1400,1140,1350,1220,"GK",1,1,"Setford (ARS)","Tommy Setford",0,0,0,0,0,0,0,0,2,0.6,0,0,0,0,1.25,1.884
4,131,5,0,TRUE,"2025-12-03T19:30:00Z",2,0,14,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,569,28146,1112,543,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"0.35","Brentford","BRE",3,1300,1175,1340,1110,1260,1240,"GK",2,0,"Setford (ARS)","Tommy Setford",0,0,0,0,0,0,0,0,2,0.8,0,0,0,0,1.8,1.752
4,141,2,0,FALSE,"2025-12-06T12:30:00Z",2,1,15,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1145,33152,1858,713,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"2.16","Aston Villa","AVL",3,1375,1145,1400,1150,1350,1140,"GK",1,2,"Setford (ARS)","Tommy Setford",0,0,0,0,0,0,0,0,2.2,0.8,0,0,0,0,1.92,1.882
4,151,20,0,TRUE,"2025-12-13T20:00:00Z",2,1,16,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,504,28260,2455,1951,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"0.38","Wolves","WOL",3,1300,1085,1340,1050,1260,1120,"GK",2,1,"Setford (ARS)","Tommy Setford",0,0,0,0,0,0,0,0,2,1.2,0,0,0,0,1.11,1.782
4,164,9,0,FALSE,"2025-12-20T20:00:00Z",0,1,17,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1697,33449,2651,954,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"0.20","Everton","EVE",3,1375,1100,1400,1110,1350,1090,"GK",1,0,"Setford (ARS)","Tommy Setford",0,0,0,0,0,0,0,0,2,1,0,0,0,0,2.13,1.602
4,171,6,0,TRUE,"2025-12-27T15:00:00Z",2,1,18,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1314,42592,2512,1198,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"0.85","Brighton","BHA",3,1300,1160,1340,1110,1260,1210,"GK",2,1,"Setford (ARS)","Tommy Setford",0,0,0,0,0,0,0,0,1.4,0.8,0,0,0,0,3.26,1.642
4,181,2,0,TRUE,"2025-12-30T20:15:00Z",4,1,19,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,891,50506,1828,937,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"2.67","Aston Villa","AVL",3,1300,1185,1340,1170,1260,1200,"GK",4,1,"Setford (ARS)","Tommy Setford",0,0,0,0,0,0,0,0,1.6,0.8,0,0,0,0,3.04,2.044
4,192,4,0,FALSE,"2026-01-03T17:30:00Z",2,3,20,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,183,33010,1222,1039,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"1.43","Bournemouth","BOU",3,1375,1150,1400,1100,1350,1200,"GK",3,2,"Setford (ARS)","Tommy Setford",0,0,0,0,0,0,0,0,2,1,0,0,0,0,1.13,2.292
4,201,12,0,TRUE,"2026-01-08T20:00:00Z",0,0,21,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,19,33693,1208,1189,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"0.36","Liverpool","LIV",4,1300,1265,1340,1210,1260,1320,"GK",0,0,"Setford (ARS)","Tommy Setford",0,0,0,0,0,0,0,0,2.4,1,0,0,0,0,0.58,2.134
4,217,16,0,FALSE,"2026-01-17T17:30:00Z",0,0,22,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-765,31793,740,1505,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"0.34","Nott'm Forest","NFO",3,1375,1100,1400,1100,1350,1100,"GK",0,0,"Setford (ARS)","Tommy Setford",0,0,0,0,0,0,0,0,2,0.8,0,0,0,0,2.1,2.028
4,221,14,0,TRUE,"2026-01-25T16:30:00Z",2,3,23,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-527,31211,215,742,4,"Tommy","Setford","Setford",1,1,"551221.jpg","Arsenal","ARS",5,"0.71","Man Utd","MUN",3,1300,1205,1340,1150,1260,1260,"GK",2,3,"Setford (ARS)","Tommy Setford",0,0,0,0,0,0,0,0,1.8,0.8,0,0,0,0,1.2,2.022
5,9,14,6,FALSE,"2025-08-17T15:30:00Z",0,1,1,FALSE,90,0,0,1,0,0,0,0,0,0,0,0,23,22.8,0.3,4,2.7,6,1,1,7,1,0,0,0,1.52,60,0,1696374,0,0,5,"Gabriel","dos Santos Magalhães","Gabriel",1,2,"226597.jpg","Arsenal","ARS",5,"1.52","Man Utd","MUN",3,1375,1135,1400,1100,1350,1170,"DEF",1,0,"Gabriel (ARS)","Gabriel dos Santos Magalhães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,1.61
5,11,11,6,TRUE,"2025-08-23T16:30:00Z",5,0,2,FALSE,90,0,0,1,0,0,0,0,0,0,0,0,26,13.4,3.3,6,2.3,3,4,0,3,1,0.04,0.01,0.05,0.17,60,254939,2292996,335537,80598,5,"Gabriel","dos Santos Magalhães","Gabriel",1,2,"226597.jpg","Arsenal","ARS",5,"0.17","Leeds","LEE",3,1300,1145,1340,1100,1260,1190,"DEF",5,0,"Gabriel (ARS)","Gabriel dos Santos Magalhães",1,90,6,23,0,0,0,1.52,1,0,4,0.3,22.8,2.7,2.87,1.312
5,25,12,2,FALSE,"2025-08-31T15:30:00Z",1,0,3,FALSE,90,0,0,0,1,0,0,0,0,0,0,0,8,15.4,1.4,2,1.9,6,2,1,7,1,0.02,0.01,0.03,0.52,61,-28048,2291736,137723,165771,5,"Gabriel","dos Santos Magalhães","Gabriel",1,2,"226597.jpg","Arsenal","ARS",5,"0.52","Liverpool","LIV",4,1375,1230,1400,1170,1350,1290,"DEF",0,1,"Gabriel (ARS)","Gabriel dos Santos Magalhães",1,90,6,24.5,0.02,0.005,0.025,0.845,3,0,5,1.8,18.1,2.5,0.49,1.66
5,31,16,9,TRUE,"2025-09-13T11:30:00Z",3,0,4,FALSE,90,0,0,1,0,0,0,0,0,0,0,1,32,28,1.3,9,3.8,8,3,2,10,1,0.2,0.01,0.21,0.2,61,89836,2531223,230780,140944,5,"Gabriel","dos Santos Magalhães","Gabriel",1,2,"226597.jpg","Arsenal","ARS",5,"0.20","Nott'm Forest","NFO",3,1300,1130,1340,1110,1260,1150,"DEF",3,0,"Gabriel (ARS)","Gabriel dos Santos Magalhães",0.666666666666667,90,4.66666666666667,19,0.02,0.00666666666666667,0.0266666666666667,0.736666666666667,2,0.333333333333333,4,1.66666666666667,17.2,2.3,1.84,1.642
5,41,13,2,TRUE,"2025-09-21T15:30:00Z",1,1,5,FALSE,90,0,0,0,1,0,0,0,0,0,0,0,13,19.6,2.3,0,2.2,7,1,1,8,1,0,0.01,0.01,0.89,61,45804,2599245,134864,89060,5,"Gabriel","dos Santos Magalhães","Gabriel",1,2,"226597.jpg","Arsenal","ARS",5,"0.89","Man City","MCI",4,1300,1305,1340,1230,1260,1380,"DEF",1,1,"Gabriel (ARS)","Gabriel dos Santos Magalhães",0.75,90,5.75,22.25,0.065,0.0075,0.0725,0.6025,2.25,0.25,5.25,1.575,19.9,2.675,0.95,1.59
5,58,15,13,FALSE,"2025-09-28T15:30:00Z",1,2,6,FALSE,90,1,0,0,1,0,0,0,0,0,0,3,34,76.8,2.5,33,11.2,16,2,3,19,1,0.22,0.02,0.24,0.61,61,186233,2819407,315054,128821,5,"Gabriel","dos Santos Magalhães","Gabriel",1,2,"226597.jpg","Arsenal","ARS",5,"0.61","Newcastle","NEW",3,1375,1160,1400,1170,1350,1150,"DEF",2,1,"Gabriel (ARS)","Gabriel dos Santos Magalhães",0.6,90,5,20.4,0.052,0.008,0.06,0.66,2,0.4,4.2,1.72,19.84,2.58,2.04,1.54
5,61,19,9,TRUE,"2025-10-04T14:00:00Z",2,0,7,FALSE,90,0,0,1,0,0,0,0,0,0,0,1,33,24.6,2,2,2.9,10,0,2,12,1,0,0.03,0.03,0.49,62,504651,3404817,596289,91638,5,"Gabriel","dos Santos Magalhães","Gabriel",1,2,"226597.jpg","Arsenal","ARS",5,"0.49","West Ham","WHU",3,1300,1075,1340,1050,1260,1100,"DEF",2,0,"Gabriel (ARS)","Gabriel dos Santos Magalhães",0.4,90,6.4,22.6,0.096,0.012,0.108,0.478,2.2,0.6,10,2.16,30.64,4.28,2.91,1.638
5,74,10,12,FALSE,"2025-10-18T16:30:00Z",0,1,8,FALSE,90,0,1,1,0,0,0,0,0,0,0,3,33,33.4,11.6,15,6,9,1,0,9,1,0.24,0.02,0.26,0.44,63,410059,3866736,480852,70793,5,"Gabriel","dos Santos Magalhães","Gabriel",1,2,"226597.jpg","Arsenal","ARS",5,"0.44","Fulham","FUL",3,1375,1090,1400,1080,1350,1100,"DEF",1,0,"Gabriel (ARS)","Gabriel dos Santos Magalhães",0.4,90,7,24,0.088,0.016,0.104,0.542,1.6,0.6,9.2,1.9,32.88,4.4,1.91,1.646
5,81,8,9,TRUE,"2025-10-26T14:00:00Z",1,0,9,FALSE,90,0,0,1,0,0,0,0,0,0,0,3,32,27.2,11.2,9,4.7,9,0,0,9,1,0.1,0.03,0.13,0.47,64,434572,4322773,494883,60311,5,"Gabriel","dos Santos Magalhães","Gabriel",1,2,"226597.jpg","Arsenal","ARS",5,"0.47","Crystal Palace","CRY",3,1300,1205,1340,1150,1260,1260,"DEF",1,0,"Gabriel (ARS)","Gabriel dos Santos Magalhães",0.6,90,9,29,0.132,0.018,0.15,0.526,1.8,0.4,11.8,3.94,36.48,5.22,1.15,1.93
5,92,3,12,FALSE,"2025-11-01T15:00:00Z",0,2,10,FALSE,90,0,1,1,0,0,0,0,1,0,0,2,39,36,11.3,4,5.1,10,1,1,11,1,0,0.52,0.52,0.42,65,516984,4909124,567316,50332,5,"Gabriel","dos Santos Magalhães","Gabriel",1,2,"226597.jpg","Arsenal","ARS",5,"0.42","Burnley","BUR",3,1375,1055,1400,1010,1350,1100,"DEF",2,0,"Gabriel (ARS)","Gabriel dos Santos Magalhães",0.6,90,9,29,0.112,0.022,0.134,0.58,1.4,0.4,11.8,5.92,36.32,5.4,2.42,1.792
5,108,17,1,FALSE,"2025-11-08T17:30:00Z",2,2,11,FALSE,90,0,0,0,2,0,0,0,0,0,0,0,6,21.4,15.4,4,4.1,4,0,1,5,1,0,0.03,0.03,0.44,66,473066,5407553,481238,8172,5,"Gabriel","dos Santos Magalhães","Gabriel",1,2,"226597.jpg","Arsenal","ARS",5,"0.44","Sunderland","SUN",3,1375,1100,1400,1100,1350,1100,"DEF",2,2,"Gabriel (ARS)","Gabriel dos Santos Magalhães",0.8,90,11,34.2,0.112,0.124,0.236,0.486,1.6,0.2,12.6,7.72,39.6,5.98,2.01,2.086
