"","website_short_name","team_name","position","price","total_points","gameweek","minutes_played","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus_points_allocated","bps","influence","creativity","threat","ict_index","clearances_blocks_interceptions","recoveries","tackles","defensive_contribution","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","transfers_balance","selected","transfers_in","transfers_out","first_name","second_name","team_strength","total_xg_conceded","opposition_team","opposition_fixture_difficulty","team_elo","opposition_elo","team_attack_elo","opposition_attack_elo","team_defence_elo","opposition_defence_elo","was_home"
"3940","Pinnock","Brentford","DEF","£4.4",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-563,16709,899,1462,"Ethan","Pinnock",3,2.08,"Man Utd",3,1135,1205,1100,1150,1170,1260,TRUE
"3941","Pinnock","Brentford","DEF","£4.4",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-997,15900,417,1414,"Ethan","Pinnock",3,0.83,"Man City",4,1135,1305,1100,1230,1170,1380,TRUE
"3942","Pinnock","Brentford","DEF","£4.4",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-673,15582,484,1157,"Ethan","Pinnock",3,0.33,"West Ham",3,1175,1075,1110,1050,1240,1100,FALSE
"3943","Pinnock","Brentford","DEF","£4.3",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-625,15099,285,910,"Ethan","Pinnock",3,2.3,"Liverpool",4,1135,1265,1100,1210,1170,1320,TRUE
"3944","Pinnock","Brentford","DEF","£4.3",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-524,14771,393,917,"Ethan","Pinnock",3,0.7,"Crystal Palace",3,1175,1165,1110,1150,1240,1180,FALSE
"3945","Pinnock","Brentford","DEF","£4.3",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-531,14363,199,730,"Ethan","Pinnock",3,0.42,"Newcastle",3,1135,1220,1100,1180,1170,1260,TRUE
"3946","Pinnock","Brentford","DEF","£4.3",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-280,14287,317,597,"Ethan","Pinnock",3,1.22,"Brighton",3,1175,1150,1110,1090,1240,1210,FALSE
"3947","Pinnock","Brentford","DEF","£4.3",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-212,14236,266,478,"Ethan","Pinnock",3,0.95,"Burnley",3,1135,1095,1100,1090,1170,1100,TRUE
"3948","Pinnock","Brentford","DEF","£4.3",4,14,73,0,0,0,1,0,0,0,0,0,0,0,20,31,0.3,2,3.3,12,5,2,14,0,0.02,0.02,1.07,-281,13978,162,443,"Ethan","Pinnock",3,1.77,"Arsenal",5,1175,1300,1110,1340,1240,1260,FALSE
"3949","Pinnock","Brentford","DEF","£4.3",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,14233,437,370,"Ethan","Pinnock",3,2.18,"Spurs",3,1175,1165,1110,1130,1240,1200,FALSE
"3950","Pinnock","Brentford","DEF","£4.2",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,14535,978,848,"Ethan","Pinnock",3,1.52,"Leeds",3,1135,1145,1100,1100,1170,1190,TRUE
"3951","Pinnock","Brentford","DEF","£4.2",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,15153,1054,613,"Ethan","Pinnock",3,1.27,"Wolves",3,1175,1070,1110,1050,1240,1090,FALSE
"3952","Pinnock","Brentford","DEF","£4.2",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-160,15019,565,725,"Ethan","Pinnock",3,2.72,"Bournemouth",3,1135,1220,1100,1240,1170,1200,TRUE
"3953","Pinnock","Brentford","DEF","£4.2",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-309,14800,349,658,"Ethan","Pinnock",3,1.01,"Spurs",3,1135,1175,1100,1150,1170,1200,TRUE
"3954","Pinnock","Brentford","DEF","£4.2",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-155,14664,226,381,"Ethan","Pinnock",3,0.85,"Everton",3,1175,1100,1110,1110,1240,1090,FALSE
"3955","Pinnock","Brentford","DEF","£4.2",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150,14600,264,414,"Ethan","Pinnock",3,1.72,"Sunderland",3,1135,1145,1100,1120,1170,1170,TRUE
"3956","Pinnock","Brentford","DEF","£4.2",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-169,14546,336,505,"Ethan","Pinnock",3,1.59,"Chelsea",3,1175,1180,1110,1140,1240,1220,FALSE
"3957","Pinnock","Brentford","DEF","£4.2",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-101,14503,220,321,"Ethan","Pinnock",3,0.78,"Nott'm Forest",3,1135,1130,1100,1110,1170,1150,TRUE
"3958","Roerslev","Brentford","DEF","£4.5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4481,0,0,"Mads","Roerslev Rasmussen",3,1.86,"Nott'm Forest",3,1175,1100,1110,1100,1240,1100,FALSE
"3959","Roerslev","Brentford","DEF","£4.5",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-610,4895,211,821,"Mads","Roerslev Rasmussen",3,1.19,"Aston Villa",3,1135,1185,1100,1170,1170,1200,TRUE
"3960","Roerslev","Brentford","DEF","£4.5",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1465,3398,0,1465,"Mads","Roerslev Rasmussen",3,1.54,"Sunderland",3,1175,1100,1110,1100,1240,1100,FALSE
"3961","Roerslev","Brentford","DEF","£4.5",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-623,2836,0,623,"Mads","Roerslev Rasmussen",3,1.25,"Chelsea",3,1135,1190,1100,1160,1170,1220,TRUE
"3962","Roerslev","Brentford","DEF","£4.5",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-274,2572,0,274,"Mads","Roerslev Rasmussen",3,1.01,"Fulham",3,1175,1090,1110,1080,1240,1100,FALSE
"3963","Roerslev","Brentford","DEF","£4.5",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-185,2393,0,185,"Mads","Roerslev Rasmussen",3,2.08,"Man Utd",3,1135,1205,1100,1150,1170,1260,TRUE
"3964","Roerslev","Brentford","DEF","£4.5",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-114,2280,0,114,"Mads","Roerslev Rasmussen",3,0.83,"Man City",4,1135,1305,1100,1230,1170,1380,TRUE
"3965","Roerslev","Brentford","DEF","£4.5",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-105,2175,0,105,"Mads","Roerslev Rasmussen",3,0.33,"West Ham",3,1175,1075,1110,1050,1240,1100,FALSE
"3966","Roerslev","Brentford","DEF","£4.5",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46,2131,0,46,"Mads","Roerslev Rasmussen",3,2.3,"Liverpool",4,1135,1265,1100,1210,1170,1320,TRUE
"3967","Roerslev","Brentford","DEF","£4.5",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53,2079,0,53,"Mads","Roerslev Rasmussen",3,0.7,"Crystal Palace",3,1175,1165,1110,1150,1240,1180,FALSE
"3968","Roerslev","Brentford","DEF","£4.5",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37,2044,0,37,"Mads","Roerslev Rasmussen",3,0.42,"Newcastle",3,1135,1220,1100,1180,1170,1260,TRUE
"3969","Roerslev","Brentford","DEF","£4.5",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33,2011,0,33,"Mads","Roerslev Rasmussen",3,1.22,"Brighton",3,1175,1150,1110,1090,1240,1210,FALSE
"3970","Roerslev","Brentford","DEF","£4.5",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,1986,0,21,"Mads","Roerslev Rasmussen",3,0.95,"Burnley",3,1135,1095,1100,1090,1170,1100,TRUE
"3971","Roerslev","Brentford","DEF","£4.5",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,1979,0,11,"Mads","Roerslev Rasmussen",3,1.77,"Arsenal",5,1175,1300,1110,1340,1240,1260,FALSE
"3972","Roerslev","Brentford","DEF","£4.5",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,1960,0,18,"Mads","Roerslev Rasmussen",3,2.18,"Spurs",3,1175,1165,1110,1130,1240,1200,FALSE
"3973","Roerslev","Brentford","DEF","£4.5",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,1938,0,22,"Mads","Roerslev Rasmussen",3,1.52,"Leeds",3,1135,1145,1100,1100,1170,1190,TRUE
"3974","Roerslev","Brentford","DEF","£4.5",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,1925,0,14,"Mads","Roerslev Rasmussen",3,1.27,"Wolves",3,1175,1070,1110,1050,1240,1090,FALSE
"3975","Roerslev","Brentford","DEF","£4.5",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,1911,0,14,"Mads","Roerslev Rasmussen",3,2.72,"Bournemouth",3,1135,1220,1100,1240,1170,1200,TRUE
"3976","Roerslev","Brentford","DEF","£4.5",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,1899,0,13,"Mads","Roerslev Rasmussen",3,1.01,"Spurs",3,1135,1175,1100,1150,1170,1200,TRUE
"3977","Roerslev","Brentford","DEF","£4.5",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,1893,0,7,"Mads","Roerslev Rasmussen",3,0.85,"Everton",3,1175,1100,1110,1110,1240,1090,FALSE
"3978","Roerslev","Brentford","DEF","£4.5",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1889,0,4,"Mads","Roerslev Rasmussen",3,1.72,"Sunderland",3,1135,1145,1100,1120,1170,1170,TRUE
"3979","Roerslev","Brentford","DEF","£4.5",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,1876,0,13,"Mads","Roerslev Rasmussen",3,1.59,"Chelsea",3,1175,1180,1110,1140,1240,1220,FALSE
"3980","Roerslev","Brentford","DEF","£4.5",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1871,0,4,"Mads","Roerslev Rasmussen",3,0.78,"Nott'm Forest",3,1135,1130,1100,1110,1170,1150,TRUE
"3981","Van den Berg","Brentford","DEF","£4.5",3,1,90,0,0,0,3,0,0,0,0,0,0,0,6,34.4,0.6,24,5.9,12,4,2,14,0.21,0,0.21,1.86,0,37559,0,0,"Sepp","van den Berg",3,1.86,"Nott'm Forest",3,1175,1100,1110,1100,1240,1100,FALSE
"3982","Van den Berg","Brentford","DEF","£4.5",8,2,90,0,0,1,0,0,0,0,0,0,0,0,23,28,0.3,0,2.8,12,2,0,12,0,0,0,1.19,1731,46908,5267,3536,"Sepp","van den Berg",3,1.19,"Aston Villa",3,1135,1185,1100,1170,1170,1200,TRUE
"3983","Van den Berg","Brentford","DEF","£4.5",3,3,90,0,0,0,2,0,0,0,0,0,0,0,11,23.2,0.7,2,2.6,11,4,0,11,0,0.03,0.03,1.54,26292,91585,35223,8931,"Sepp","van den Berg",3,1.54,"Sunderland",3,1175,1100,1110,1100,1240,1100,FALSE
"3984","Van den Berg","Brentford","DEF","£4.5",1,4,90,0,0,0,2,0,0,0,0,0,0,0,7,12.4,0.3,0,1.3,6,1,1,7,0,0,0,1.25,-400,85395,14893,15293,"Sepp","van den Berg",3,1.25,"Chelsea",3,1135,1190,1100,1160,1170,1220,TRUE
"3985","Van den Berg","Brentford","DEF","£4.5",1,5,90,0,0,0,3,0,0,0,0,0,0,0,3,10.6,0.3,0,1.1,6,3,0,6,0,0,0,1.01,-2715,84049,3509,6224,"Sepp","van den Berg",3,1.01,"Fulham",3,1175,1090,1110,1080,1240,1100,FALSE
"3986","Van den Berg","Brentford","DEF","£4.5",2,6,90,0,0,0,1,0,0,0,0,0,0,0,9,14.6,0.4,68,8.3,4,3,0,4,0.66,0,0.66,2.08,-3608,80843,4007,7615,"Sepp","van den Berg",3,2.08,"Man Utd",3,1135,1205,1100,1150,1170,1260,TRUE
"3987","Van den Berg","Brentford","DEF","£4.5",2,7,90,0,0,0,1,0,0,0,0,0,0,0,10,7.6,10.8,2,2,2,4,0,2,0,0.06,0.06,0.83,-5459,75900,1459,6918,"Sepp","van den Berg",3,0.83,"Man City",4,1135,1305,1100,1230,1170,1380,TRUE
"3988","Van den Berg","Brentford","DEF","£4.5",6,8,90,0,0,1,0,0,0,0,0,0,0,0,26,18.8,0.8,4,2.4,9,2,0,9,0.09,0,0.09,0.33,-2057,75075,2556,4613,"Sepp","van den Berg",3,0.33,"West Ham",3,1175,1075,1110,1050,1240,1100,FALSE
"3989","Van den Berg","Brentford","DEF","£4.5",3,9,90,0,0,0,2,0,0,0,0,0,0,0,4,29,0.6,0,3,11,3,1,12,0,0.01,0.01,2.3,-2342,72877,1569,3911,"Sepp","van den Berg",3,2.3,"Liverpool",4,1135,1265,1100,1210,1170,1320,TRUE
"3990","Van den Berg","Brentford","DEF","£4.5",3,10,90,0,0,0,2,0,0,0,0,0,0,0,7,22.8,0.8,2,2.6,9,4,2,11,0,0.05,0.05,0.7,-457,72992,3003,3460,"Sepp","van den Berg",3,0.7,"Crystal Palace",3,1175,1165,1110,1150,1240,1180,FALSE
"3991","Van den Berg","Brentford","DEF","£4.5",2,11,90,0,0,0,1,0,0,0,0,0,0,0,9,23.2,0.5,46,7,7,4,2,9,0.77,0.01,0.78,0.42,-1902,71606,1629,3531,"Sepp","van den Berg",3,0.42,"Newcastle",3,1135,1220,1100,1180,1170,1260,TRUE
"3992","Van den Berg","Brentford","DEF","£4.5",3,12,90,0,0,0,2,0,0,0,0,0,0,0,11,21.6,0.5,7,2.9,9,5,2,11,0.02,0.01,0.03,1.22,1430,73571,4150,2720,"Sepp","van den Berg",3,1.22,"Brighton",3,1175,1150,1110,1090,1240,1210,FALSE
"3993","Van den Berg","Brentford","DEF","£4.5",2,13,90,0,0,0,1,0,0,0,0,0,0,0,14,19.2,10.7,8,3.8,8,3,0,8,0.09,0.01,0.1,0.95,15820,204156,18717,2897,"Sepp","van den Berg",3,0.95,"Burnley",3,1135,1095,1100,1090,1170,1100,TRUE
"3994","Van den Berg","Brentford","DEF","£4.5",1,14,90,0,0,0,2,0,0,0,0,0,0,0,6,14.2,0.5,2,1.7,7,4,0,7,0.02,0,0.02,1.77,-5528,82837,2147,7675,"Sepp","van den Berg",3,1.77,"Arsenal",5,1175,1300,1110,1340,1240,1260,FALSE
"3995","Van den Berg","Brentford","DEF","£4.5",1,15,90,0,0,0,2,0,0,0,0,0,0,0,3,6.2,1.8,2,1,4,2,1,5,0,0.01,0.01,2.18,-102,82827,5135,5237,"Sepp","van den Berg",3,2.18,"Spurs",3,1175,1165,1110,1130,1240,1200,FALSE
"3996","Van den Berg","Brentford","DEF","£4.5",4,16,90,0,0,0,1,0,0,0,0,0,0,0,16,32.4,1,2,3.5,14,3,0,14,0,0.01,0.01,1.52,56814,148479,63028,6214,"Sepp","van den Berg",3,1.52,"Leeds",3,1135,1145,1100,1100,1170,1190,TRUE
"3997","Van den Berg","Brentford","DEF","£4.5",7,17,90,0,0,1,0,0,0,0,1,0,0,0,25,23.2,1.1,4,2.8,11,5,1,12,0,0,0,1.27,17366,164741,21369,4003,"Sepp","van den Berg",3,1.27,"Wolves",3,1175,1070,1110,1050,1240,1090,FALSE
"3998","Van den Berg","Brentford","DEF","£4.5",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4010,159142,11918,7908,"Sepp","van den Berg",3,2.72,"Bournemouth",3,1135,1220,1100,1240,1170,1200,TRUE
"3999","Van den Berg","Brentford","DEF","£4.5",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28728,124700,999,29727,"Sepp","van den Berg",3,1.01,"Spurs",3,1135,1175,1100,1150,1170,1200,TRUE
"4000","Van den Berg","Brentford","DEF","£4.5",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,124882,1438,11338,"Sepp","van den Berg",3,0.85,"Everton",3,1175,1100,1110,1110,1240,1090,FALSE
"4001","Van den Berg","Brentford","DEF","£4.5",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9984,115215,1877,11861,"Sepp","van den Berg",3,1.72,"Sunderland",3,1135,1145,1100,1120,1170,1170,TRUE
"4002","Van den Berg","Brentford","DEF","£4.5",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12180,103360,1217,13397,"Sepp","van den Berg",3,1.59,"Chelsea",3,1175,1180,1110,1140,1240,1220,FALSE
"4003","Van den Berg","Brentford","DEF","£4.5",1,23,53,0,0,0,1,0,0,0,0,0,0,0,11,22.4,1.7,7,3.1,8,7,0,8,0.06,0.01,0.07,0.48,-7559,96150,835,8394,"Sepp","van den Berg",3,0.78,"Nott'm Forest",3,1135,1130,1100,1110,1170,1150,TRUE
"4004","Arthur","Brentford","DEF","£4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28228,0,0,"Benjamin","Arthur",3,1.86,"Nott'm Forest",3,1175,1100,1110,1100,1240,1100,FALSE
"4005","Arthur","Brentford","DEF","£4",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1273,33119,1654,2927,"Benjamin","Arthur",3,1.19,"Aston Villa",3,1135,1185,1100,1170,1170,1200,TRUE
"4006","Arthur","Brentford","DEF","£4",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2303,32427,1535,3838,"Benjamin","Arthur",3,1.54,"Sunderland",3,1175,1100,1110,1100,1240,1100,FALSE
"4007","Arthur","Brentford","DEF","£4",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1926,31761,1068,2994,"Benjamin","Arthur",3,1.25,"Chelsea",3,1135,1190,1100,1160,1170,1220,TRUE
"4008","Arthur","Brentford","DEF","£4",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1049,31220,812,1861,"Benjamin","Arthur",3,1.01,"Fulham",3,1175,1090,1110,1080,1240,1100,FALSE
"4009","Arthur","Brentford","DEF","£4",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-834,30886,986,1820,"Benjamin","Arthur",3,2.08,"Man Utd",3,1135,1205,1100,1150,1170,1260,TRUE
"4010","Arthur","Brentford","DEF","£4",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1178,30110,550,1728,"Benjamin","Arthur",3,0.83,"Man City",4,1135,1305,1100,1230,1170,1380,TRUE
"4011","Arthur","Brentford","DEF","£3.9",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-465,30600,952,1417,"Benjamin","Arthur",3,0.33,"West Ham",3,1175,1075,1110,1050,1240,1100,FALSE
"4012","Arthur","Brentford","DEF","£3.9",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-126,30856,981,1107,"Benjamin","Arthur",3,2.3,"Liverpool",4,1135,1265,1100,1210,1170,1320,TRUE
"4013","Arthur","Brentford","DEF","£3.9",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1091,29959,479,1570,"Benjamin","Arthur",3,0.7,"Crystal Palace",3,1175,1165,1110,1150,1240,1180,FALSE
"4014","Arthur","Brentford","DEF","£3.9",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1326,28490,122,1448,"Benjamin","Arthur",3,0.42,"Newcastle",3,1135,1220,1100,1180,1170,1260,TRUE
"4015","Arthur","Brentford","DEF","£3.9",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-352,28663,312,664,"Benjamin","Arthur",3,1.22,"Brighton",3,1175,1150,1110,1090,1240,1210,FALSE
"4016","Arthur","Brentford","DEF","£3.9",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-414,28334,159,573,"Benjamin","Arthur",3,0.95,"Burnley",3,1135,1095,1100,1090,1170,1100,TRUE
"4017","Arthur","Brentford","DEF","£3.9",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-222,28231,182,404,"Benjamin","Arthur",3,1.77,"Arsenal",5,1175,1300,1110,1340,1240,1260,FALSE
"4018","Arthur","Brentford","DEF","£3.9",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-326,28086,193,519,"Benjamin","Arthur",3,2.18,"Spurs",3,1175,1165,1110,1130,1240,1200,FALSE
"4019","Arthur","Brentford","DEF","£3.9",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-821,27492,358,1179,"Benjamin","Arthur",3,1.52,"Leeds",3,1135,1145,1100,1100,1170,1190,TRUE
"4020","Arthur","Brentford","DEF","£3.9",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-167,27505,369,536,"Benjamin","Arthur",3,1.27,"Wolves",3,1175,1070,1110,1050,1240,1090,FALSE
"4021","Arthur","Brentford","DEF","£3.9",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-104,27589,459,563,"Benjamin","Arthur",3,2.72,"Bournemouth",3,1135,1220,1100,1240,1170,1200,TRUE
"4022","Arthur","Brentford","DEF","£3.9",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-461,27216,166,627,"Benjamin","Arthur",3,1.01,"Spurs",3,1135,1175,1100,1150,1170,1200,TRUE
"4023","Arthur","Brentford","DEF","£3.9",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-204,27053,153,357,"Benjamin","Arthur",3,0.85,"Everton",3,1175,1100,1110,1110,1240,1090,FALSE
"4024","Arthur","Brentford","DEF","£3.9",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-135,27001,192,327,"Benjamin","Arthur",3,1.72,"Sunderland",3,1135,1145,1100,1120,1170,1170,TRUE
"4025","Arthur","Brentford","DEF","£3.9",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85,27057,383,468,"Benjamin","Arthur",3,1.59,"Chelsea",3,1175,1180,1110,1140,1240,1220,FALSE
"4026","Arthur","Brentford","DEF","£3.9",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-211,26936,181,392,"Benjamin","Arthur",3,0.78,"Nott'm Forest",3,1135,1130,1100,1110,1170,1150,TRUE
"4027","Fredrick","Brentford","DEF","£4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15179,0,0,"Benjamin","Fredrick",3,1.86,"Nott'm Forest",3,1175,1100,1110,1100,1240,1100,FALSE
"4028","Fredrick","Brentford","DEF","£4",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1066,17924,605,1671,"Benjamin","Fredrick",3,1.19,"Aston Villa",3,1135,1185,1100,1170,1170,1200,TRUE
"4029","Fredrick","Brentford","DEF","£4",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1399,17746,551,1950,"Benjamin","Fredrick",3,1.54,"Sunderland",3,1175,1100,1110,1100,1240,1100,FALSE
"4030","Fredrick","Brentford","DEF","£4",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1087,17599,421,1508,"Benjamin","Fredrick",3,1.25,"Chelsea",3,1135,1190,1100,1160,1170,1220,TRUE
"4031","Fredrick","Brentford","DEF","£4",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-700,17363,317,1017,"Benjamin","Fredrick",3,1.01,"Fulham",3,1175,1090,1110,1080,1240,1100,FALSE
"4032","Fredrick","Brentford","DEF","£4",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1718,15804,126,1844,"Benjamin","Fredrick",3,2.08,"Man Utd",3,1135,1205,1100,1150,1170,1260,TRUE
"4033","Fredrick","Brentford","DEF","£4",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1499,14350,0,1499,"Benjamin","Fredrick",3,0.83,"Man City",4,1135,1305,1100,1230,1170,1380,TRUE
"4034","Fredrick","Brentford","DEF","£4",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1127,13248,0,1127,"Benjamin","Fredrick",3,0.33,"West Ham",3,1175,1075,1110,1050,1240,1100,FALSE
"4035","Fredrick","Brentford","DEF","£4",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-580,12701,0,580,"Benjamin","Fredrick",3,2.3,"Liverpool",4,1135,1265,1100,1210,1170,1320,TRUE
